黑迷宮	第	層	950	0	1	1	10800	0	59933	100	95	100	95	0	59934	145	56	145	56	1	0	2305	100	0	0	0	0	0	0	103012	103012	103012	103012	17980	17981	0	0	1	19	23	40	60	40	60	10	20	10	20	306403	95	95	0	3	10	214	0	15000	40	10	1	15001	40	10	1	15002	40	10	1	15003	30	10	2	15004	30	10	2	15005	30	10	2	15006	20	10	3	15007	20	10	3	15008	20	10	3								-1	809198	100																6
通往頂層的階梯		階	951	0	1	1	14400	0	59988	203	14	203	14	0	59988	157	60	157	60	1	0	1003	100	0	17089	17089	17089	17089	17087	103010	103010	103012	103012	13996	13997	0	0	1	20	20	60	90	60	90	10	20	10	20	308091	65	70	1	1	4	214	0																																												-1																		7
睿奇洞窟	地下	層	3001	0	1	1	2700	0	32501	18	22	18	22	0						1	1	7623	100	0	0	0	0	0	0	103012	103012	17976	103012	17954	17955	0	0	1	10	10	50	70	50	70	10	15	10	15	40063	32	36	1	3	10	213	1	12197	50	15	1	12198	50	20	1	12199	50	15	2	12200	50	25	2	12203	50	20	1	12222	50	8	1	12223	50	10	1	12218	50	18	2	12220	50	17	2	12209	50	7	2				-1	1100202	100	1100203	100	1100703	100	1100706	100	1100707	100	1100708	100	1100709	100	1100710	100	213	12
裡歐波多洞窟	地下	層	3002	0	1	1	7200	0	32511	14	7	32	58	0	32512	13	6	13	6	1	1	7623	100	0	0	0	0	0	0	103012	103012	17976	103012	17954	17955	0	0	1	14	16	55	75	55	75	12	18	12	18	40027	21	25	2	3	10	213	1	12197	50	15	1	12198	50	20	1	12199	50	15	2	12200	50	25	2	12203	50	20	1	12222	50	8	1	12223	50	10	1	12218	50	18	2	12220	50	17	2	12209	50	7	2				-1																	213	12
利利可洞窟	地下	層	3003	0	1	1	14400	0	32505	9	27	9	27	0	32507	17	25	17	25	1	1	7623	100	0	0	0	0	0	0	103012	103012	103012	103012	17954	17955	0	0	1	13	13	40	60	40	60	10	12	10	12	40029	32	36	2	4	10	215	0																																												-1																	215	12
時間	：	00年後	3004	0	1	1	14400	0	30326	21	18	21	18	0	30320	36	26	36	26	1	1	6660	0	0	15874	0	0	0	0	103012	103012	103012	103012	103012	103012	0	0	1	5	5	30	30	60	60	10	10	20	20	40031	30	33	2	3	5	215	0	16867	90	10	1																																								-1																	215	12
邊境走廊	地下	樓	3005	0	1	1	28800	0	30314	23	23	23	23	0	30315	7	23	7	23	1	1	9482	100	0	0	0	0	0	0	103012	103012	103012	103012	17964	17965	0	0	1	7	7	30	30	60	60	10	10	20	20	40032	30	33	2	3	0	214	1	15068	20	8	1	15070	20	8	1	15072	40	8	1	15074	40	8	1	15076	60	8	1	15079	60	8	1	15080	80	8	1	15081	80	8	1	12497	100	5	1	12499	100	5	1				-1																	214	12
邊境走廊	地下	樓	3006	0	1	1	28800	0	30319	23	23	23	23	0	30320	7	23	7	23	1	1	9482	100	0	0	0	0	0	0	103012	103012	103012	103012	17964	17965	0	0	1	7	7	30	30	60	60	10	10	20	20	40033	30	33	2	3	0	214	1	15068	20	8	1	15070	20	8	1	15072	40	8	1	15074	40	8	1	15076	60	8	1	15079	60	8	1	15080	80	8	1	15081	80	8	1	12497	100	5	1	12499	100	5	1				-1																	214	12
馬斯的內心世界	第	層	3007	0	1	1	14400	0	30192	37	27	37	27	0						1	1	4000	0	0	0	0	0	0	0	103012	103012	103012	103012	103012	103012	0	0	1	3	3	100	100	102	102	50	60	50	60	40044	32	39	2	3	3	213	0	11573	90	2	1	11571	90	2	1																																				-1	1100404	100	1100405	100	1100406	100	1100409	100	1100419	100							213	12
貝力斯遺跡	地下	樓	3008	0	1	1	28800	0	32531	9	3	9	3	0	32532	43	29	43	29	1	1	9532	100	0	0	0	0	0	0	103012	103012	103012	103012	17964	17965	0	0	1	15	15	90	100	90	100	30	40	30	40	40043	40	42	2	2	50	214	1	15068	20	8	1	15070	20	8	1	15072	40	8	1	15074	40	8	1	15076	60	8	1	15079	60	8	1	15080	80	8	1	15081	80	8	1	12497	100	5	1	12499	100	5	1				-1																	214	12
寶箱洞窟	地下	樓	3009	0	1	1	10800	0	32629	54	7	54	7	0	30106	46	26	46	26	1	1	7639	100	0	0	0	0	0	0	103012	103012	103012	17955	17954	17955	0	0	1	2	4	60	80	60	80	15	20	15	20	40029	32	36	1	1	70	213	0	12197	50	15	1	12198	50	20	1	12199	50	15	2	12200	50	25	2	12203	50	20	1	12222	50	8	1	12223	50	10	1	12218	50	18	2	12220	50	17	2	12209	50	7	2																					213	6
#礦坑	地下	層	4000	0	1	1	14400	0	32660	5	29	5	29	0	32661	19	7	19	7	1	1	7639	100	0	13324	13324	13324	13324	13324	13271	13270	13270	13271	13270	13271	0	0	1	5	5	80	80	80	80	20	20	20	20	103004	11	12	2	2	0	214	1																																																													201	0
迷宮地獄		層	4006	0	1	1	14400	0	32378	59	92	80	93	0	32378	51	95	51	95	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4007	0	1	1	14400	0	32378	79	63	79	91	0	32379	61	92	61	92	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4008	0	1	1	14400	0	32378	80	63	80	91	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4009	0	1	1	14400	0	32378	18	93	51	93	0	32378	7	80	7	80	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4010	0	1	1	14400	0	32378	18	92	50	90	0	32379	51	95	51	95	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4011	0	1	1	14400	0	32378	51	84	71	86	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4012	0	1	1	14400	0	32378	10	83	44	84	0	32378	17	63	17	63	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4013	0	1	1	14400	0	32378	8	63	9	79	0	32379	7	80	7	80	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4014	0	1	1	14400	0	32378	8	81	9	93	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4015	0	1	1	14400	0	32378	17	64	20	77	0	32378	36	64	36	64	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4016	0	1	1	14400	0	32378	29	76	49	76	0	32379	17	63	17	63	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4017	0	1	1	14400	0	32378	29	77	49	77	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4018	0	1	1	14400	0	32378	25	63	27	70	0	32378	60	77	60	77	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4019	0	1	1	14400	0	32378	37	63	51	65	0	32379	36	64	36	64	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4020	0	1	1	14400	0	32378	54	69	56	78	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4021	0	1	1	14400	0	32378	61	63	71	68	0	32378	60	47	60	47	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4022	0	1	1	14400	0	32378	61	69	71	75	0	32379	60	77	60	77	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4023	0	1	1	14400	0	32378	61	76	71	78	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4024	0	1	1	14400	0	32378	61	47	69	49	0	32378	31	50	31	50	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4025	0	1	1	14400	0	32378	70	47	79	49	0	32379	60	47	60	47	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4026	0	1	1	14400	0	32378	80	47	86	49	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4027	0	1	1	14400	0	32378	24	33	28	51	0	32378	40	16	40	16	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4028	0	1	1	14400	0	32378	33	33	34	49	0	32379	31	50	31	50	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4029	0	1	1	14400	0	32378	36	47	54	49	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4030	0	1	1	14400	0	32378	7	50	18	50	0	32378	82	8	82	8	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4031	0	1	1	14400	0	32378	7	49	18	49	0	32379	11	47	11	47	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4032	0	1	1	14400	0	32378	7	48	18	48	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4033	0	1	1	14400	0	32378	7	36	18	38	0	32378	11	47	11	47	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4034	0	1	1	14400	0	32378	16	15	18	33	0	32379	32	26	32	26	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4035	0	1	1	14400	0	32378	19	24	32	25	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4036	0	1	1	14400	0	32378	7	24	9	29	0	32378	32	26	32	26	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4037	0	1	1	14400	0	32378	7	9	9	23	0	32379	6	8	6	8	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4038	0	1	1	14400	0	32378	14	8	21	10	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4039	0	1	1	14400	0	32378	24	16	29	18	0	32378	6	8	6	8	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4040	0	1	1	14400	0	32378	39	30	41	41	0	32379	40	16	40	16	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4041	0	1	1	14400	0	32378	39	16	41	29	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4042	0	1	1	14400	0	32378	30	8	47	10	0	32378	6	58	6	58	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4043	0	1	1	14400	0	32378	51	8	67	10	0	32379	50	9	50	9	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4044	0	1	1	14400	0	32378	49	13	51	40	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4045	0	1	1	14400	0	32378	58	31	60	40	0	32378	97	43	97	43	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4046	0	1	1	14400	0	32378	58	16	68	18	0	32379	65	42	65	42	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4047	0	1	1	14400	0	32378	66	35	68	41	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4048	0	1	1	14400	0	32378	84	8	92	10	0	32378	65	42	65	42	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4049	0	1	1	14400	0	32378	74	8	76	41	0	32379	82	8	82	8	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4050	0	1	1	14400	0	32378	83	16	85	41	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4051	0	1	1	14400	0	32378	90	17	96	19	0	32378	50	9	50	9	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4052	0	1	1	14400	0	32378	98	8	100	28	0	32379	97	43	97	43	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
迷宮地獄		層	4053	0	1	1	14400	0	32378	98	37	100	42	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	2	4	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
